Assists,Goal_Shot_Ratio,Goals,MVPs,Player_name,Rank,Saves,Shots,TRN_Score,Wins
"10,195",49.4,"28,837","4,029",D0dg3,8582,"19,750","58,709","60,359.30","10,044"
"6,009",52.5,"28,838","3,479",Ba2D,8580,"16,156","55,007","162,385.90","7,524"
"8,479",52.4,"28,839","4,036",travclause,8579,"16,329","55,467","193,996.00","9,820"
"10,194",50.7,"28,840","4,693",T-baggins85,8577,"15,224","57,006","34,549.90","9,574"
"3,224",57.2,"28,840","1,491",Goldnbuck,8577,"14,603","51,353","135,937.60","5,927"
"9,021",46.3,"28,841","4,866",SABINWOLF,8576,"17,655","62,330","116,128.60","9,395"
"11,048",46.8,"28,842","5,175",Mickey_Pizzazz,8575,"20,726","61,691","79,135.60","10,620"
"15,730",40.9,"28,843","5,832",Kovanel,8573,"26,949","70,726","194,675.80","14,075"
"7,665",48.3,"28,843","3,829",[Twitch.tv]BLACKOUT_TAST3,8573,"20,018","59,672","4,190.20","8,210"
"15,333",41,"28,845","5,043",AngryRobot_83,8570,"26,373","70,331","71,904.50","14,684"
"9,969",47.7,"28,845","5,232",TTV-DraugenDen,8570,"20,603","60,782","84,907.90","9,471"
"10,248",48.5,"28,846","4,833",Anima_Solis,8569,"17,360","59,499","7,727.90","11,655"
"10,319",49.9,"28,847","5,037",BisHBosH_9_6,8566,"20,238","58,019","17,044.10","10,124"
"12,052",46,"28,847","5,826",KeshyThrow | T.TV,8566,"18,695","62,843","227,112.70","11,455"
"10,265",44.3,"28,847","5,342",Brad,8566,"38,961","65,198","402,821.70","11,194"
"10,907",46.5,"28,848","4,237",Nicohag,8565,"19,440","62,740","49,340.30","10,078"
"2,132",58.3,"28,849","1,332",computre13,8564,"15,789","50,013","112,745.00","5,068"
"11,905",45.9,"28,851","6,616",Wolves__Bane-,8563,"19,013","62,885","240,285.50","12,612"
"10,184",47.3,"28,852","4,918",DJulien2411,8562,"14,740","62,176","227,007.90","9,149"
"8,727",51.5,"28,854","3,157",Malcolm,8561,"18,760","56,393","208,723.50","9,356"
"8,671",49.3,"28,855","4,148",Piiseria,8560,"19,884","59,337","60,778.60","9,461"
"9,344",50.7,"28,856","4,679",☆OpaBibo☆,8558,"10,692","56,923","209,646.10","9,814"
"15,176",42.8,"28,856","5,722",The Doctor,8558,"25,989","67,649","131,921.00","13,653"
"14,119",40.1,"28,857","7,053",shor,8555,"23,665","72,041","47,118.80","13,630"
"11,422",44.9,"28,857","4,819",t.tv/AssaelRL,8555,"28,320","64,302","362,543.50","10,944"
"11,422",44.9,"28,857","4,819",Assael14,8555,"28,320","64,302","7,095,765.20","10,944"
"16,812",41.4,"28,858","5,947",PoX,8553,"26,872","69,735","259,095.80","14,536"
"10,613",43.9,"28,858","5,382",Zneed,8553,"20,885","65,788","224,139.70","10,126"
"12,164",44.5,"28,859","5,024",HertzDuzNit,8551,"27,672","65,416","271,867.60","12,079"
"13,004",41.6,"28,859","5,004",Mikey,8551,"20,265","69,430","80,852.00","10,863"
"7,406",53.3,"28,860","5,325",NUTSnGUTS4200,8550,"13,736","55,162","196,992.80","8,699"
"4,808",54.3,"28,861","2,003",Frol,8549,"17,050","53,762","93,567.20","7,263"
"7,371",48.4,"28,862","3,201",pr0Fessor,8547,"19,145","59,646",0,"8,068"
"6,600",53,"28,862","2,281",BlinkmanX,8547,"12,148","54,554","121,727.00","7,064"
"11,953",43.4,"28,863","6,300",Javidlv,8545,"30,100","66,522","245,726.70","12,777"
"5,907",57.1,"28,863","2,530",eric-b304,8545,"20,037","50,571","41,613.00","9,940"
"10,057",53.2,"28,864","5,446",Lamskooo,8543,"18,101","54,525","4,342,624.10","11,667"
"6,403",50.7,"28,864","3,454",Eqora,8543,"19,650","56,925","101,032.60","8,180"
"3,538",57.2,"28,865","1,588",Astronewb ownz,8542,"9,905","50,518","60,978.40","5,844"
"8,378",59.3,"28,866","2,681",XOULERA_G,8541,"10,583","48,912","48,906.50","9,639"
"18,043",39.7,"28,868","7,035",Lyxuff,8540,"25,493","72,748","152,427.10","15,067"
"12,885",48.3,"28,869","4,949",Childish Harambino,8539,"20,076","59,844","144,293.00","10,933"
"5,295",55.7,"28,872","2,696",BlueBoi215,8538,"5,519","51,955","4,041.50","5,994"
"9,928",52.7,"28,873","3,868",UndeadOzzie213,8535,"20,893","55,286","224,197.50","11,503"
"12,801",46.9,"28,873","5,351",hemoo-x,8535,"22,711","61,857","262,911.60","11,067"
"13,499",46.6,"28,873","4,962",Wuka,8535,"20,502","61,977","97,204.40","10,587"
"8,322",54.1,"28,874","3,892",Baron von Whimsy,8533,"22,549","53,794","124,235.50","10,887"
"11,607",44.6,"28,874","5,286",Murishima,8533,"20,662","64,789","346,084.90","11,494"
"5,447",53.8,"28,876","2,767",Buxton_97_,8528,"14,859","53,687","93,007.30","7,632"
"10,326",50.3,"28,876","3,216",sniper92977,8528,"13,815","57,827","136,995.50","10,641"
"2,449",59.2,"28,876",811,blackjack.odonnell,8528,"13,591","49,319","33,510.60","6,145"
"13,836",47.2,"28,876","5,249",Yaguuux,8528,"22,622","61,218","4,713.10","13,196"
"8,853",55.2,"28,876","4,466",White Rabbit,8528,"16,770","52,554","189,058.20","10,953"
"2,491",55.8,"28,877","1,210",Kristhian,8527,"19,855","52,695","253,590.50","4,956"
"5,337",53.9,"28,880","3,292",AmNeSiAsHoOtSs,8526,"23,499","53,944","77,598.50","9,327"
"8,151",50.5,"28,881","4,125",bluxinferno,8522,"30,087","57,242","150,543.20","9,958"
"7,300",49.5,"28,881","4,464",Mori,8522,"22,303","58,403","85,105.30","10,305"
"10,713",50.3,"28,881","5,477",crimsonrage_07,8522,"14,814","58,024","101,882.20","10,378"
"6,171",53.6,"28,881","2,664",TheShilohKilla,8522,"16,339","53,983","98,201.50","7,953"
"9,894",49.7,"28,882","4,521",JordSair,8521,"18,748","58,196","104,802.30","10,489"
"8,480",48.5,"28,883","4,170",Bravo,8519,"25,582","59,560","213,440.10","9,820"
"10,094",55,"28,883","5,386",T.TV/GoodGuyChris1 Live Now!,8519,"8,397","53,585","64,355.80","8,700"
"10,415",47.8,"28,884","3,194",smallstars,8518,"25,444","60,584","103,707.10","9,548"
"9,993",49.7,"28,885","4,808",The D1MENT1A Projekt,8517,"24,965","58,630","123,259.30","11,726"
"9,805",48.1,"28,886","4,884",The Naughty Teapot,8514,"16,994","60,188","196,644.90","9,375"
"10,894",44.8,"28,886","6,943",Rain1337,8514,"22,570","64,406","106,757.10","9,823"
"13,200",45.7,"28,886","4,693",wheres my flip,8514,"25,952","63,151","467,588.50","13,070"
"14,932",44.9,"28,888","5,246",KiswoodiiizzZ,8511,"25,098","64,416","220,317.60","13,164"
"12,797",42.4,"28,888","7,044",Scredy974,8511,"24,929","68,525","5,740,685.00","13,225"
"10,487",45.3,"28,888","5,618",RVG | calix-_RL,8511,"25,578","64,652","6,621,366.80","10,822"
"18,106",36.9,"28,889","5,822",✪ TheJellyfish,8509,"28,609","78,550","409,833.40","15,561"
"11,595",45.8,"28,889","6,618",Dingus2kL9,8509,"17,285","63,104","318,568.10","10,878"
"9,893",43.9,"28,890","6,305",HenryGuy,8507,"20,637","65,805","94,983.40","10,193"
"4,977",55.3,"28,890","2,498",CHRISZIO,8507,"16,817","52,432","118,469.00","8,847"
"8,739",45.9,"28,891","5,781",Drifts,8504,"23,314","65,472","6,548,643.60","9,785"
"8,900",45.6,"28,891","3,621",jacten,8504,"27,709","63,418","379,664.20","9,779"
"4,391",53.6,"28,891","1,945",ChenKai,8504,"16,939","54,484","165,973.80","7,396"
"9,214",46.4,"28,892","5,210",Timeless.,8503,"25,800","62,375","82,295.00","10,672"
"11,098",42.6,"28,894","6,059",Hez,8501,"18,094","67,752","98,585.30","11,034"
"9,552",49,"28,894","5,422",Revo,8501,"24,036","59,042","133,107.00","9,874"
"15,395",43.5,"28,746","5,616",Devildognix,8696,"29,613","66,219","120,164.30","15,434"
"8,917",48.1,"28,746","5,619",logo,8696,"23,145","59,716","275,460.70","9,727"
"11,904",42,"28,746","6,125",JHZER,8696,"31,503","68,465","7,229,797.70","12,953"
"11,904",42,"28,746","6,125",JZR,8696,"31,503","68,465","148,639.10","12,953"
"16,505",42.1,"28,748","7,121",Lamameister,8695,"32,083","69,364","215,397.70","13,127"
"9,889",47.2,"28,750","5,431",I Am Fey,8694,"16,336","60,891","129,074.40","12,519"
"2,499",61.7,"28,753",892,UrGranny2Day,8690,"10,244","52,252","199,944.90","5,441"
"7,829",49.9,"28,753","3,122",flowbro2626,8690,"19,494","57,690","161,622.00","8,134"
"9,732",50,"28,753","6,283",Zynk Cycle,8690,"18,450","58,253","69,822.20","9,588"
"6,260",56.1,"28,753","2,968",Marius,8690,"15,812","51,293","51,160.90","9,684"
"12,617",43.7,"28,755","5,622",SlickesT,8689,"21,114","66,029","111,132.30","11,617"
"11,266",52.9,"28,756","4,831",ha-mitch,8685,"11,565","56,846","112,190.70","10,479"
"13,292",42.6,"28,756","4,908",Gibby,8685,"22,116","67,669","204,388.10","12,026"
"7,885",48.6,"28,756","2,880",Evil_Hannibal,8685,"18,170","59,157","309,020.20","8,865"
"14,437",42.5,"28,756","4,489",Mamba Mentality,8685,"27,470","67,605","387,280.30","14,213"
"13,076",44.1,"28,757","6,465",xz rippin zx,8684,"27,217","65,198","237,310.30","13,467"
"10,037",47.6,"28,758","5,013",IRISH,8683,"21,221","60,563","220,881.20","9,937"
"5,145",55.3,"28,760","1,806",H8M3_Y_FU,8679,"17,865","52,124","94,809.00","7,603"
"8,132",47.2,"28,760","3,648",AVATAR_DEKHAINE_,8679,"13,266","61,134","370,445.80","7,942"
"4,415",57,"28,761","1,964",keno81987,8678,"17,103","54,431","214,020.80","7,309"
"7,987",52.2,"28,762","3,866",Alastorm86ita,8677,"16,585","55,441","103,019.50","8,893"
"14,170",41.6,"28,765","5,956",Maze,8675,"18,678","69,124","80,104.90","11,535"
"12,659",46.8,"28,766","5,879",Larry Rice,8672,"16,448","61,841","230,806.40","11,674"
"10,234",44.3,"28,766","6,988",Scurial.,8672,"26,731","65,012","161,662.50","10,983"
"10,119",47.7,"28,766","5,150",nooby smurf from top 100,8672,"18,220","60,350","4,355,051.00","9,492"
"8,445",50.1,"28,767","4,210",Hiso_56,8671,"20,482","57,923","140,369.50","9,394"
"17,085",45.7,"28,769","5,251",Xx__Citizen__xX,8665,"22,235","62,956","93,125.10","15,663"
"8,713",53.3,"28,769","4,723",Afr0_El1TE_,8665,"17,532","54,192","170,328.30","11,010"
"12,284",44.6,"28,769","5,134",Azurwolf,8665,"19,017","64,546","113,345.50","10,601"
"10,584",46.3,"28,769","6,802",aoe_emp,8665,"17,922","62,319","144,991.50","9,978"
"8,848",53.6,"28,769","4,662",Jokaycredbl,8665,"16,817","53,712","241,746.30","10,435"
"18,216",46.3,"28,770","5,711",Dogstarsavage5,8664,"13,296","62,192","70,624.50","15,424"
"9,043",51.5,"28,769","4,742",SULTAN4FUN,8665,"16,811","56,215","387,954.00","10,192"
"11,471",42.4,"28,771","5,501",Böller,8663,"30,840","67,975","239,737.20","11,617"
"11,354",48.3,"28,773","5,051",onurkayseri38,8662,"21,527","60,190","157,115.90","10,841"
"9,899",48.5,"28,774","4,717",KaletaRL,8661,"19,831","59,386","82,995.50","10,169"
"12,186",44.2,"28,775","5,886",Majiin,8659,"27,299","65,255","297,780.40","12,252"
"11,850",46.1,"28,775","5,488",POOP,8659,"20,892","62,551","106,793.70","10,211"
"13,354",45,"28,777","6,074",Shmoke,8657,"24,836","63,936","308,979.70","12,059"
"9,435",46.1,"28,777","5,607",i got sklllz,8657,"17,381","62,846","109,031.80","9,509"
"6,465",52.9,"28,778","2,896",Itsaplane ✳,8656,"20,789","54,479","160,843.60","7,678"
"15,920",40.5,"28,779","5,946",Sloppy Barnuts,8655,"28,808","71,160","101,963.20","16,885"
"2,255",62,"28,780","1,216",Memphish,8654,"8,749","47,864","1,814,582.50","5,539"
"12,680",48.9,"28,783","5,611",high_dollars,8650,"15,199","58,877",0,"12,754"
"11,260",44.9,"28,783","3,895",Sidran27,8650,"24,385","64,149","251,215.10","10,174"
"11,260",44.9,"28,783","3,895",Why am i still missing aerials?,8650,"24,385","64,149","3,182,847.10","10,174"
"7,882",49.3,"28,786","4,021",ztgtgghuhfftrerz,8649,"21,280","58,678","174,090.00","8,860"
"13,013",43.3,"28,787","5,382",Gevo327_,8648,"21,981","66,458","195,392.20","11,795"
"16,812",41.4,"28,788","5,947",PoX,8647,"26,872","69,735","7,174,303.50","14,536"
"16,406",38.4,"28,789","6,645",Wicked Potatoes,8645,"29,867","74,974","240,006.90","15,667"
"5,811",53.7,"28,789","2,815",Killinq,8645,"18,853","53,563","194,497.10","6,766"
"11,595",44.7,"28,791","5,189",Intolerance,8643,"27,905","64,513","5,635,888.50","11,388"
"14,641",43.3,"28,791","4,108",Tsunami82asr,8643,"33,489","66,654","335,971.50","13,689"
"11,964",41.7,"28,792","6,186",Kraziks,8640,"24,186","69,401","177,056.10","10,195"
"4,993",52,"28,792","2,765",Smil3yb0t,8640,"20,317","55,389","228,463.00","7,355"
"11,228",45,"28,792","5,575",L1v1n5kY,8640,"22,300","64,505","435,502.40","9,158"
"8,917",48.6,"28,793","5,121",xJamezR,8638,"21,027","59,282","63,312.80","10,159"
"16,336",49.1,"28,793","4,826",BeaT,8638,"18,450","58,700","176,947.20","13,537"
"4,006",54.5,"28,794","2,267",Insaniac,8635,"16,260","52,884","1,097.80","6,583"
"6,559",58.4,"28,794","3,158",YOU,8635,"9,026","49,450","179,553.60","8,741"
"2,195",57.6,"28,798","1,273",frenchfryfrodo9,8633,"16,546","50,254","162,490.30","5,009"
"7,080",55.4,"28,794","2,278",Silver_GX,8635,"10,884","52,181","94,311.30","8,464"
"10,342",47.5,"28,798","6,122",Gs I Donuts,8633,"17,067","60,623","102,678.00","11,363"
"11,797",52.6,"28,799","5,469",Jupp1nat0r,8631,"17,443","54,727",0,"11,926"
"3,777",54.2,"28,799","1,653",JoeGenix,8631,"18,643","53,555","197,573.60","6,058"
"11,608",49.5,"28,800","4,880",xX_FABI_2206_Xx,8630,"15,869","58,216","45,138.90","12,035"
"10,825",48.8,"28,801","4,834",GioSC,8628,"20,279","59,017","322,788.40","11,098"
"13,022",41.2,"28,801","4,991",eXceeding death,8628,"31,005","69,958","159,895.60","13,092"
"13,384",41.5,"28,802","6,316",Maureen,8624,"33,761","69,481","282,411.70","13,094"
"7,401",49.4,"28,802","3,486",gohassago,8624,"22,969","58,365","94,460.20","8,130"
"8,859",51.8,"28,802","5,277",NOOB iRL7849,8624,"14,711","55,884","373,866.20","9,490"
"6,701",48.7,"28,802","3,336",Snops :/,8624,"19,892","59,229","132,514.40","7,810"
"8,456",51.5,"28,803","3,905",DaveOS-84,8622,"14,109","55,898","186,724.20","11,180"
"1,827",61.3,"28,803",702,Squish.,8622,"9,479","47,816","140,704.10","5,353"
"8,285",49.6,"28,805","3,765",tizz,8621,"18,267","58,082","16,257.20","8,691"
"4,044",56.8,"28,806","1,977",iVoRianZ,8620,"13,030","50,742","195,227.20","7,840"
"8,558",49,"28,807","3,618",Drunk Goal Keeper,8618,"22,163","58,894","157,345.90","9,899"
"10,716",49,"28,807","3,748",kickzces,8618,"11,595","58,956","65,953.70","9,357"
"11,960",45,"28,808","5,060",Griffy,8617,"24,958","64,292","175,665.40","9,954"
"10,463",41.4,"28,809","6,425",Zanop,8616,"23,610","69,681","40,199.40","10,549"
"8,287",48,"28,810","4,033",Tony,8614,"24,582","59,986",0,"9,508"
637,64.2,"28,810",356,reptootly,8614,"6,684","44,883","165,693.20","4,683"
"4,431",56,"28,812","1,781",Crono,8612,"16,768","51,446","129,346.20","7,270"
"13,722",42.1,"28,812","6,018",Chicago,8612,"24,997","68,386","378,973.40","11,610"
"14,152",41.4,"28,813","5,741",DraG3nZieR,8611,"24,553","69,659","290,695.90","12,065"
"13,964",44.2,"28,816","5,032",Patshighroad,8610,"22,115","65,611","132,408.10","11,893"
"13,345",43.2,"28,817","5,407",SkippingEmu,8607,"23,229","66,648","106,809.00","12,325"
"12,434",48.3,"28,817","5,686",mahadarat10,8607,"21,005","59,783","21,433.30","10,739"
"10,085",53.7,"28,817","4,289",Lt.Dan,8607,"22,972","53,715","86,475.30","11,433"
"9,672",46.7,"28,818","5,347",Chriztful,8604,"21,852","61,674","83,237.10","9,587"
"9,672",46.7,"28,818","5,347",HighTower,8604,"21,852","61,674","5,590,896.60","9,587"
"12,726",44.6,"28,818","5,421",The Flying Dutchman,8604,"19,098","64,716","304,326.30","11,220"
"4,017",56.6,"28,819","1,836",DrJFlamez,8601,"11,862","50,942","89,158.80","5,434"
"12,768",44.6,"28,819","5,175",TDG,8601,"28,652","64,677","89,466.50","15,393"
"11,830",46,"28,665","5,498",Haxlbeisser,8799,"15,731","62,417","135,410.50","10,800"
"6,285",55.9,"28,666","3,010",DMoney9996,8798,"18,686","51,532","22,463.50","8,540"
"17,548",42.6,"28,667","5,703",RMutt,8796,"28,744","67,361","145,808.30","17,891"
"2,717",58.4,"28,667","1,028",George Jetson,8796,"8,466","51,017","167,797.80","5,964"
"9,337",44.3,"28,671","5,990",Chuntttttt,8793,"18,371","64,947","78,655.50","9,844"
"11,540",44.6,"28,668","5,581",Muhviehstar Kizu,8795,"26,620","64,282","135,880.60","12,540"
"11,512",46.5,"28,671","5,045",gueds,8793,"18,990","61,952","192,930.80","12,322"
"10,271",48.5,"28,673","4,246",PortoNRW,8792,"22,791","59,178","134,587.90","10,155"
"3,619",53.2,"28,676","2,326",Vili,8791,"16,194","53,879",739.8,"5,724"
"12,492",52,"28,677","4,310",BLASPHEMOUS3790,8788,"15,715","55,186","115,019.30","13,074"
"11,734",50.2,"28,677","4,946",BabyBoylucky7,8788,"16,523","57,568","125,282.80","10,556"
"13,202",43.7,"28,677","4,658",PorkChop,8788,"21,518","65,654","115,368.60","10,982"
"13,558",46.9,"28,678","5,183",wilsonlogic,8787,"23,962","61,185","70,926.40","13,223"
"13,056",47.7,"28,680","5,847",MAH TEH NEH,8786,"20,711","60,613","180,414.90","13,388"
"11,060",45.7,"28,681","5,088",Bond Brother,8785,"20,684","62,723","121,336.50","10,100"
"10,119",47.7,"28,682","5,150",Xx_banzoon_xX,8781,"18,220","60,350","97,400.20","9,492"
"11,656",44.9,"28,682","5,625",DaNke,8781,"17,473","63,855","164,913.00","10,199"
"4,240",57.7,"28,682","2,404",PitzPalú,8781,"15,759","49,972","206,840.40","7,755"
"16,477",39.9,"28,682","4,708",Atomas,8781,"30,805","72,079","231,633.70","14,917"
"3,244",69.8,"28,684","5,617",Upsidedownatv7,8778,"2,421","44,729","153,339.90","6,905"
"12,710",44.9,"28,684","6,108",Sminch,8778,"22,909","63,930","461,854.60","11,367"
"12,716",45.2,"28,684","6,093",23,8778,"29,346","63,501","68,398.90","13,309"
"11,329",48.8,"28,685","4,184",ItsL-E-V-I,8777,"18,313","58,908","293,477.00","10,891"
"12,930",43.4,"28,686","5,541",Quarantinoz,8776,"20,178","66,082","89,419.30","12,241"
"15,111",49.7,"28,687","4,965",botchywinner094,8774,"18,232","57,758","48,736.30","15,866"
"8,880",49.3,"28,687","6,147",Tomacide,8774,"24,714","58,565","156,518.50","9,661"
"9,714",52.5,"28,691","4,368",liberate_69,8771,"14,535","54,658","56,478.40","10,360"
"14,225",41,"28,691","5,191",juicy,8771,"31,194","69,970","332,640.90","12,069"
"9,672",45.1,"28,691","4,629",Dayko,8771,"22,386","63,606","244,124.50","10,346"
"9,434",52.1,"28,692","5,565",dirtytrashbagg,8769,"17,629","55,438","21,849.70","10,521"
"7,872",48.4,"28,692","3,737",Lutvara,8769,"20,594","59,244","208,017.50","9,006"
"9,850",43.3,"28,693","4,945",Enforcer,8767,"18,101","66,196","330,834.00","8,953"
"10,853",44.4,"28,693","3,931",Jwols,8767,"24,310","64,653","103,198.00","10,578"
"10,248",48.4,"28,695","6,191",Turkey Saiyan,8765,"21,200","59,329","210,126.40","9,761"
"7,806",51.9,"28,696","2,962",Flogging_Mike,8763,"15,950","55,556","123,026.70","7,552"
216,65,"28,696",129,TheZookeeper74,8763,"10,254","45,793","1,655,639.00","4,207"
"10,591",50.8,"28,697","4,510",Andy1083,8762,"11,796","56,728","79,447.20","9,547"
919,60.6,"28,699",105,K.I.T.T.,8759,"7,510","47,619","106,641.10","4,607"
"4,191",54.3,"28,699","3,300",Gwenn220,8759,"9,980","53,957","904,763.10","7,070"
"8,420",49.8,"28,699","3,025",ScoreJD,8759,"16,140","57,621","272,754.40","9,493"
"7,595",52.4,"28,701","4,121",BoB-Builds,8757,"14,526","55,018","50,416.90","8,430"
"12,261",43.7,"28,701","6,802",Thirdday,8757,"19,112","65,663","128,077.30","11,841"
"14,243",42.2,"28,703","6,011",JayGreenMTL,8755,"33,537","67,953","439,245.80","12,856"
"17,237",37.6,"28,704","5,197",flatline02,8752,"26,457","76,352","111,111.60","16,543"
"12,026",43.3,"28,704","5,190",Hookey6,8752,"25,732","66,408","137,282.90","12,337"
"13,505",41,"28,704","6,085",Ermah,8752,"22,014","70,012","160,613.50","12,104"
"7,891",48.3,"28,705","4,056",rebel octane,8750,"20,455","59,488",0,"7,545"
"9,280",52.1,"28,705","3,750",Mabreles,8750,"13,024","55,120","123,354.70","8,713"
"10,518",48.6,"28,706","4,714",DD Cody,8745,"18,181","59,122","172,071.30","10,783"
"12,245",47.5,"28,706","6,220",I-Pulse-l,8745,"29,648","60,717","173,864.10","13,267"
"14,138",42.5,"28,706","5,494",Black,8745,"26,648","67,816","121,377.70","13,583"
"6,228",51.5,"28,706","2,331",Acnologia,8745,"17,000","55,795","83,946.40","7,678"
"9,119",46.3,"28,707","4,648",Leachy,8744,"22,075","62,129","298,493.20","9,070"
"11,630",41.8,"28,709","4,902",Logz,8743,"21,752","68,704","4,940.60","10,577"
"11,470",46.7,"28,710","5,010",Stayzik,8741,"23,036","61,567","133,805.70","9,286"
"10,936",52.3,"28,710","4,719",napuconcture,8741,"18,299","54,936","52,143.40","9,943"
"13,929",46.1,"28,711","5,757",jackylezizitop,8740,"28,174","62,277","226,590.60","12,772"
"10,569",49.9,"28,713","5,106",BrysonZi,8737,"15,779","57,891","193,598.30","10,046"
"10,662",46.3,"28,713","5,121",.,8737,"24,487","62,054",0,"10,307"
"9,846",46.3,"28,713","4,401",SOUDANINHO,8737,"18,949","62,073","198,703.60","10,294"
"6,876",50,"28,714","2,875",Fabien_NL,8735,"17,074","57,489","183,461.60","7,121"
